食譜名稱,食譜食材,食譜網址,圖片網址
氣炸鍋_重磅香蕉蛋糕_低碳甜點,"蛋黃糊, 蛋黃_3顆, 烘焙用杏仁粉_80g, 無鹽奶油_50g, 熟成香蕉_5小根, 萊姆酒_3瓶蓋, 香草豆莢粉_些許, 蛋白霜, 蛋白_3顆, 甜菊糖_20g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11559789-%E6%B0%A3%E7%82%B8%E9%8D%8B_%E9%87%8D%E7%A3%85%E9%A6%99%E8%95%89%E8%9B%8B%E7%B3%95_%E4%BD%8E%E7%A2%B3%E7%94%9C%E9%BB%9E,https://cookpad.com/tw/recipe/images/51c70e374f1be131
山芹菜肉絲,"山芹菜 1 把, 肉絲 50 克, 鹽 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11560162-%E5%B1%B1%E8%8A%B9%E8%8F%9C%E8%82%89%E7%B5%B2,https://cookpad.com/tw/recipe/images/aeca47d2734d0332
鮮奶雞蛋布丁,"雞蛋 2 顆, 鮮奶 3 杯, 糖 2 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11560087-%E9%AE%AE%E5%A5%B6%E9%9B%9E%E8%9B%8B%E5%B8%83%E4%B8%81,https://cookpad.com/tw/recipe/images/98b3e461c5b546aa
低糖甜點 <烘焙> 低糖檸檬櫛瓜麵包,"杏仁粉 300 g, 泡打粉 5 g, 海鹽 2 g, 椰子油 120 ml, 赤藻糖醇 95 g, 蛋 3 顆, 香草精 3 g, 新鮮檸檬汁 20 g, 檸檬皮屑 8 g, 櫛瓜刨絲 170 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11517630-%E4%BD%8E%E7%B3%96%E7%94%9C%E9%BB%9E-%E7%83%98%E7%84%99-%E4%BD%8E%E7%B3%96%E6%AA%B8%E6%AA%AC%E6%AB%9B%E7%93%9C%E9%BA%B5%E5%8C%85,https://cookpad.com/tw/recipe/images/bd125a2baeed6a32
巧克力熔岩蛋糕,"蛋 一顆, 砂糖 20 克, 巧克力 40克（一個大波露, 奶油 30 克, 麵粉 15 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11560093-%E5%B7%A7%E5%85%8B%E5%8A%9B%E7%86%94%E5%B2%A9%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/f021a1e653834f54
蒲燒鰻蒸豆腐,"鴻喜菇 少許, 豆腐 1 塊, 市售蒲燒鰻 1 包",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11560036-%E8%92%B2%E7%87%92%E9%B0%BB%E8%92%B8%E8%B1%86%E8%85%90,https://cookpad.com/tw/recipe/images/116c23a2baecd36a
麻油雞飯-開鍋秒殺,"麻油1大匙, 醬油1杯, 米酒0.5杯, 水1杯, 香菇水0.5杯, 米飯0.5杯（無需浸泡）, 糯米1.5杯（無需浸泡）, 好市多無骨雞腿2塊（去皮）, 薑5-7片（切薄片或絲都可）, 香菇約10朵（約3公分鈕扣香菇/熱水浸泡10分鐘/軟化後切絲）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11559976-%E9%BA%BB%E6%B2%B9%E9%9B%9E%E9%A3%AF-%E9%96%8B%E9%8D%8B%E7%A7%92%E6%AE%BA,https://cookpad.com/tw/recipe/images/5d14547ff472312f
巴斯克乳酪蛋糕,"奶油芝士 250 克, 細砂糖 70 克, Whipping Cream/鮮奶 150 克, 低筋麵粉 15 克, 全蛋 2 顆",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11239278-%E5%B7%B4%E6%96%AF%E5%85%8B%E4%B9%B3%E9%85%AA%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/345f3411425f1247
紅豆天使蛋糕,"公克蛋白（5顆） 180, 公克細砂糖 65, 公克檸檬汁 20, 一小匙香草精, 公克低筋麵粉 70, 公克玉米粉 10, 適量蜜紅豆",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11559825-%E7%B4%85%E8%B1%86%E5%A4%A9%E4%BD%BF%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/d4a6bbb751f19171
簡易麻辣鍋,"麻辣火鍋湯底調味包 1 包, 薑片 1 半小碗, 蒜頭 1 半小碗, 豆瓣醬 1 大匙, 水 1000 CC, 油 1大 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11335869-%E7%B0%A1%E6%98%93%E9%BA%BB%E8%BE%A3%E9%8D%8B,https://cookpad.com/tw/recipe/images/8eb618504a2965b6
鮭魚頭番茄豆腐湯(附影片),"鮭魚頭 1個斬件, 番茄 3個切件, 豆腐 3件切件, 薑蒜 適量, 米酒 適量, 黑胡椒粉及鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11550883-%E9%AE%AD%E9%AD%9A%E9%A0%AD%E7%95%AA%E8%8C%84%E8%B1%86%E8%85%90%E6%B9%AF%E9%99%84%E5%BD%B1%E7%89%87,https://cookpad.com/tw/recipe/images/0befe8e1ae6e24a6
起司蛋蔥抓餅,"冷凍蔥抓餅 1 片, 蛋 1 顆, 烘焙起司絲 1 碗",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11252461-%E8%B5%B7%E5%8F%B8%E8%9B%8B%E8%94%A5%E6%8A%93%E9%A4%85,https://cookpad.com/tw/recipe/images/259c0f0614ad9317
香蕉蛋糕,"香蕉1根（建議香蕉用熟一點的較香）, 鮮奶120cc, 低筋麵粉120g, 細砂糖25g, 沙拉油20g, 泡打粉6g, A:香蕉5片、細砂糖少許（上面裝飾用的）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11559624-%E9%A6%99%E8%95%89%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/0e7059bc46dedb62
涼拌芹菜木耳蟹肉棒,"芹菜 2 根, 木耳 8 片, 蟹肉棒 1盒(約30個), 香油 適量, 雞粉 1 匙, 蒜末 2 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11549740-%E6%B6%BC%E6%8B%8C%E8%8A%B9%E8%8F%9C%E6%9C%A8%E8%80%B3%E8%9F%B9%E8%82%89%E6%A3%92,https://cookpad.com/tw/recipe/images/904ebd05295e090f
抹茶（綠茶）戚風蛋糕,"蛋黃糊, 植物油 30 克, 冷水20cc, 低筋麵粉 100 克, 綠茶粉 10 克, 熱水 80 cc, 蛋黃 6 顆, 蛋白霜, 蛋白 6 顆, 細砂糖 60 克, 玉米粉 20 克, 檸檬汁或白醋 少許 （可省略）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558383-%E6%8A%B9%E8%8C%B6%E7%B6%A0%E8%8C%B6%E6%88%9A%E9%A2%A8%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/3b51302f24a79409
雞肉奶油玉米義大利麵,"義大利麵（筆管麵/細長麵都可以） 3 人份, 雞肉（也可以使用雞胸肉） 250 g, 洋蔥切碎 半顆, 玉米粒 適量, 綠色山丘諾曼地（無鹽）發酵奶油 20 g, 中筋麵粉 30 g, 法國綠色山丘的動物性鮮奶油 200 ml, 起士粉 適量（可依自己是否加入",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558401-%E9%9B%9E%E8%82%89%E5%A5%B6%E6%B2%B9%E7%8E%89%E7%B1%B3%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5,https://cookpad.com/tw/recipe/images/b22ecaf41818efb4
海綿杯子蛋糕,"蛋黃 5 顆, 全蛋 1 顆, 牛奶 100 ml, 綠色山丘 諾曼地（無鹽）發酵奶油 60 g, 低筋麵粉 60 g, 玉米粉 20 g, 蛋白 5 個, 鹽 1/4 茶匙, 細砂糖 90 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558365-%E6%B5%B7%E7%B6%BF%E6%9D%AF%E5%AD%90%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/b3ce54a86c84cd2d
白玉竹輪關東煮,"段蘿蔔 1, 根大竹輪 1, 塊油豆腐 2, 湯料, 付雞骨架 1/2, 根枝骨 2, 片薑片 2, 個蘋果片 1/2, 鍋水 1/3, 調料, 湯匙米酒 2, 湯匙醬油 1, 茶匙冰糖 1/2",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11534746-%E7%99%BD%E7%8E%89%E7%AB%B9%E8%BC%AA%E9%97%9C%E6%9D%B1%E7%85%AE,https://cookpad.com/tw/recipe/images/9fd86ad969f372b5
胡蘿蔔炒雞蛋,"胡蘿蔔一條, 雞蛋1-2顆, 鮮味炒手, 鹽, 米酒, 胡椒粉",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11343432-%E8%83%A1%E8%98%BF%E8%94%94%E7%82%92%E9%9B%9E%E8%9B%8B,https://cookpad.com/tw/recipe/images/7f0bd6e63be3dee9
法式檸檬塔,"．消化餅乾 5 片, ．諾曼第無鹽發酵奶油 30 克, ．檸檬汁 100 cc, ．雞蛋 2 顆, ．吉利丁粉 2 克, ．糖 70 克, ．檸檬皮 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558134-%E6%B3%95%E5%BC%8F%E6%AA%B8%E6%AA%AC%E5%A1%94,https://cookpad.com/tw/recipe/images/f440b7182b2deda7
南瓜濃湯,"．南瓜 半顆, ．地瓜 一小條, ．法國綠色山丘-動物性鮮奶油 35% 100 ml, ．法國綠色山丘/綠花三 無鹽發酵奶油 10 g, ．洋蔥 1/3 顆, ．小熱狗 適量, ．鹽 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558116-%E5%8D%97%E7%93%9C%E6%BF%83%E6%B9%AF,https://cookpad.com/tw/recipe/images/b9b8d8a5a08e7e54
奶油香煎雞胸肉佐白醬義大利麵,"奶油香煎小雞腿準備材料：, ．小雞腿 6 隻, ．法國綠色山丘/綠花三 無鹽發酵奶油 10 g, ．橄欖油 1 小匙, ．鹽巴、黑胡椒 適量, 白醬義大利麵準備材料：, ．螺旋麵 2 人份, ．法國綠色山丘/綠花三 無鹽發酵奶油 10 g, ．法國綠色山丘-動物性鮮奶油 35% 200 ml, ．洋蔥 1/2 顆, ．小熱狗 適量, ．小玉米 適量, ．鹽 一匙, ．橄欖油 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558030-%E5%A5%B6%E6%B2%B9%E9%A6%99%E7%85%8E%E9%9B%9E%E8%83%B8%E8%82%89%E4%BD%90%E7%99%BD%E9%86%AC%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5,https://cookpad.com/tw/recipe/images/1960640784d5f1e0
氣炸鍋「胡椒蝦」簡單完成餐廳菜。,"泰國蝦 9-10 隻, 米酒 少許, 鹽 少許, 薑片 少許, 白胡椒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11558078-%E6%B0%A3%E7%82%B8%E9%8D%8B%E3%80%8C%E8%83%A1%E6%A4%92%E8%9D%A6%E3%80%8D%E7%B0%A1%E5%96%AE%E5%AE%8C%E6%88%90%E9%A4%90%E5%BB%B3%E8%8F%9C,https://cookpad.com/tw/recipe/images/f27f595109a14f83
草莓鬆餅,"蛋 1 個, 糖 20 克, 牛奶110克, 低筋麵粉 100 克, 速發酵母 0.5 克, 液態油 10 克, 裝飾, 草莓 適量, 動物性鮮奶油 100 克, 糖 10 克, 糖粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11541573-%E8%8D%89%E8%8E%93%E9%AC%86%E9%A4%85,https://cookpad.com/tw/recipe/images/61949ac464101367
韓式泡菜蘿蔔糕*萍姊,"韓式泡菜 1 包, 蘿蔔糕 1盤, 素蠔油 1 匙, 東炎醬 1 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11512255-%E9%9F%93%E5%BC%8F%E6%B3%A1%E8%8F%9C%E8%98%BF%E8%94%94%E7%B3%95%E8%90%8D%E5%A7%8A,https://cookpad.com/tw/recipe/images/6437a99c608450a0
香腸蔬菜義大利麵,"把墨魚麵 1, 湯匙葡萄籽油 1, 顆洋蔥絲 1, 瓣蒜末 1, 把蘆筍段 1, 顆大番茄塊 1, 根歐洲香腸片 2, 條青椒圈 1, 顆黃椒絲 1/2, 根九層塔 3, 帕馬森起司 適量, 醬汁, 杯高湯 1/2, 杯墨西哥辣椒番茄醬 1/2",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11551903-%E9%A6%99%E8%85%B8%E8%94%AC%E8%8F%9C%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5,https://cookpad.com/tw/recipe/images/0c1a568dcea84ef2
蔥雞湯,"蔥 1 把, 雞胸肉 1 塊, 鹽 1 匙, 油 1 匙, 熱水 1000 c.c, 胡椒粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557817-%E8%94%A5%E9%9B%9E%E6%B9%AF,https://cookpad.com/tw/recipe/images/f6becd319ee2521e
菱角雞湯,"雞肉 500 克（半雞或雞腿皆可）, 菱角仁 200 克, 枸杞 10-15 顆, 薑 適量, 米酒 適量, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557631-%E8%8F%B1%E8%A7%92%E9%9B%9E%E6%B9%AF,https://cookpad.com/tw/recipe/images/9b0b3d88864c6e7f
臘腸炒飯便當,"隔夜飯, 臘腸, 青蔥, 蛋",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557609-%E8%87%98%E8%85%B8%E7%82%92%E9%A3%AF%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/833dd08fab755828
黑糖饅頭（快版）,"中筋麵粉250g, 黑糖40g, 酵母3g, 油5g, 熱水140g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557602-%E9%BB%91%E7%B3%96%E9%A5%85%E9%A0%AD%E5%BF%AB%E7%89%88,https://cookpad.com/tw/recipe/images/bc96f9730ff80f25
鮮奶油雞胸肉,"雞胸肉兩塊, 蔥一支, 蒜頭三瓣, 巴西利一支, 高湯50cc, 檸檬汁10cc, 橄欖油1大匙, 鮮奶油1大匙, 奶油10g, 鹽巴一小匙, 粗辣椒粉一小匙, 黑胡椒粉一小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557554-%E9%AE%AE%E5%A5%B6%E6%B2%B9%E9%9B%9E%E8%83%B8%E8%82%89,https://cookpad.com/tw/recipe/images/5bfeb1dba8799ccf
紅椒鮮蝦義大利麵,"義大利麵 2 人份 200g, 蝦肉 150 g, 蔬菜 50 g, 洋蔥 50 g, 橄欖油 1 大匙, 煮麵水 100 ml, 鮮奶油 75 ml, 紅椒粉 1/2 茶匙, 鹽巴 1/2 茶匙, 蒜頭 2 瓣",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557497-%E7%B4%85%E6%A4%92%E9%AE%AE%E8%9D%A6%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5,https://cookpad.com/tw/recipe/images/80e927fb4a39c998
酪梨水波蛋吐司,"進口酪梨1顆 1, 檸檬汁1茶匙 2, 鹽巴1/4茶匙 3, 黑胡椒少許 4, 水波蛋 1顆 5, 吐司 1 片",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557414-%E9%85%AA%E6%A2%A8%E6%B0%B4%E6%B3%A2%E8%9B%8B%E5%90%90%E5%8F%B8,https://cookpad.com/tw/recipe/images/ae9f027562898065
紅椒粉烤玉米,"適量 橄欖油, 適量 鹽巴, 適量 無鹽奶油",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557349-%E7%B4%85%E6%A4%92%E7%B2%89%E7%83%A4%E7%8E%89%E7%B1%B3,https://cookpad.com/tw/recipe/images/828c30df9137aca2
大小通吃-健康胚芽可可麥包,"粉類, 高筋麵粉 75 g, 全麥麵粉 35 g, 小麥胚芽 15 g, 黃豆粉 10 g, 無糖可可粉 5 g, 鹽 1/4 茶匙, 茶匙速發乾酵母 1/4, 烘焙用蜜糖 15 ml, 水 (或黑咖啡） 95 ml, 無鹽奶油 20 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11544213-%E5%A4%A7%E5%B0%8F%E9%80%9A%E5%90%83-%E5%81%A5%E5%BA%B7%E8%83%9A%E8%8A%BD%E5%8F%AF%E5%8F%AF%E9%BA%A5%E5%8C%85,https://cookpad.com/tw/recipe/images/ee5ed5f3d16997c6
草莓蟹味和風沙拉,"小黃瓜 1 根, 牛蕃茄 1 顆, 即食蟹味棒 3 條, 草莓 4 顆, 金桔 1 顆, 香菜 10 g, 和風醬:, 柚香和風醬 1 大匙, 橄欖油 1 大匙, 蒜味粗粒黑胡椒鹽 1 茶匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557365-%E8%8D%89%E8%8E%93%E8%9F%B9%E5%91%B3%E5%92%8C%E9%A2%A8%E6%B2%99%E6%8B%89,https://cookpad.com/tw/recipe/images/6da57c9ec3b4de9f
氣炸鍋-椒鹽花椰菜,"花椰菜, 黑胡椒鹽, 橄欖油",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555832-%E6%B0%A3%E7%82%B8%E9%8D%8B-%E6%A4%92%E9%B9%BD%E8%8A%B1%E6%A4%B0%E8%8F%9C,https://cookpad.com/tw/recipe/images/0b37b5cf0d92e068
涼拌黑木耳,"黑木耳約一斤, 蒜末3大匙, 醬油5大匙, 香菇素蠔油2大匙, 糖1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557147-%E6%B6%BC%E6%8B%8C%E9%BB%91%E6%9C%A8%E8%80%B3,https://cookpad.com/tw/recipe/images/573573033110915d
去油五花肉炒韓式泡菜,"豬五花肉 200 g, 韓式泡菜 1 湯匙, 醬油 5 ml, 烏醋 5 ml",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557115-%E5%8E%BB%E6%B2%B9%E4%BA%94%E8%8A%B1%E8%82%89%E7%82%92%E9%9F%93%E5%BC%8F%E6%B3%A1%E8%8F%9C,https://cookpad.com/tw/recipe/images/77a4543e21373c3f
夜市美食章魚小丸子,"A.麵糊, 低筋麵粉200g, 全蛋2顆, 冷水700cc, 牛奶50cc （加牛奶比較香，沒有牛奶用水替代也可以）, 淡醬油1小茶匙, 鰹魚粉1小茶匙（optional）, B. 內餡, 章魚腳約200g（燙熟後切小丁）（內餡也可以用杏鮑菇就是素食可吃囉）, 高麗菜1/4顆，切碎（如果喜歡脆脆的口感就不用切太碎）, 柴魚粉，適量（柴魚片放在塑膠袋內捏碎）, 青蔥，適量（optional）, C.簡易章魚燒醬汁, 醬油膏1大匙, 糖粉1大匙, 香油1小匙, 熱開水少許, 其他, 美乃滋醬，適量, 柴魚片，適量, 海苔粉，適量（optional）, 油刷",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557112-%E5%A4%9C%E5%B8%82%E7%BE%8E%E9%A3%9F%E7%AB%A0%E9%AD%9A%E5%B0%8F%E4%B8%B8%E5%AD%90,https://cookpad.com/tw/recipe/images/b29d59a0de8e0622
香煎孜然牛排〞不見血水的小技巧,"兩公分沙朗牛排 一片(380g), 鹽 1/2 小匙, 小磨坊大漠孜然風味料 1/2 小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556908-%E9%A6%99%E7%85%8E%E5%AD%9C%E7%84%B6%E7%89%9B%E6%8E%92%E3%80%9E%E4%B8%8D%E8%A6%8B%E8%A1%80%E6%B0%B4%E7%9A%84%E5%B0%8F%E6%8A%80%E5%B7%A7,https://cookpad.com/tw/recipe/images/1828a963ee103609
荷蘭豆炒杏鮑菇紅蘿蔔和雞腱,"荷蘭豆, 紅蘿蔔, 杏鮑菇, 雞腱, 蒜頭末, 鹽, 味精",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11557021-%E8%8D%B7%E8%98%AD%E8%B1%86%E7%82%92%E6%9D%8F%E9%AE%91%E8%8F%87%E7%B4%85%E8%98%BF%E8%94%94%E5%92%8C%E9%9B%9E%E8%85%B1,https://cookpad.com/tw/recipe/images/997d899c77332eb6
清蒸雞腿,"鹽吧, 米酒",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556784-%E6%B8%85%E8%92%B8%E9%9B%9E%E8%85%BF,https://cookpad.com/tw/recipe/images/b74f2d0da0efc2c7
蔥燒豬肉片,"里肌肉片 200 g, 蔥 1 株, 辣椒 1 根, 太白粉 1 小匙, 米酒 1 大匙, 醬油 2.5 大匙, 糖 0.5 小匙, 油 1 大匙, 烏醋 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11551724-%E8%94%A5%E7%87%92%E8%B1%AC%E8%82%89%E7%89%87,https://cookpad.com/tw/recipe/images/86ebd5489b333489
潮州凍蟹,"花蟹, 薑片, 鎮江浙醋(可加薑絲）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555468-%E6%BD%AE%E5%B7%9E%E5%87%8D%E8%9F%B9,https://cookpad.com/tw/recipe/images/9f426717e297848f
乾煎魚帶└(=^‥^=)┐,"食材：白帶魚一隻，段。, 調味：鹽巴1/2匙，料酒1/4匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556575-%E4%B9%BE%E7%85%8E%E9%AD%9A%E5%B8%B6%E2%94%94%E2%80%A5%E2%94%90,https://cookpad.com/tw/recipe/images/7dc7603f752f4b4e
巴西蘑菇麵線雞湯,"朵香菇 5, 朵巴西蘑菇 6-8, 適量枸杞、紅棗（片）, 片薑片 2, 一支大雞腿, 一包麵線",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556547-%E5%B7%B4%E8%A5%BF%E8%98%91%E8%8F%87%E9%BA%B5%E7%B7%9A%E9%9B%9E%E6%B9%AF,https://cookpad.com/tw/recipe/images/8b307627b3485163
滷味自家口味之一,"食材：雞翅8隻, 豆乾1斤, 薑片6片，蒜頭3粒，小紅辣椒一根, 調味料：八角3粒，月桂葉2片,黑，白胡椒粉各1/4, 蘋果西打150cc, 醬油50cc, 水300cc",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556530-%E6%BB%B7%E5%91%B3%E8%87%AA%E5%AE%B6%E5%8F%A3%E5%91%B3%E4%B9%8B%E4%B8%80,https://cookpad.com/tw/recipe/images/e3b3096b9cc81305
香蔥馬鈴薯烘蛋,"雞蛋4顆, 馬鈴薯一顆，切小塊先用電鍋蒸熟, 青蔥一株，洗淨切蔥花, 鹽巴少許, 白胡椒粉少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556425-%E9%A6%99%E8%94%A5%E9%A6%AC%E9%88%B4%E8%96%AF%E7%83%98%E8%9B%8B,https://cookpad.com/tw/recipe/images/4cdf52711e5b5b92
百變蔬菜之一,"食材：肉絲（任何肉絲都可）, 白菜一顆，切段，手撕。, 紅蘿蔔半根，切片。, 薑片5片，絲。, 蒜頭3顆，拍，切末。, 香菇4-6朵，切絲。, 黑木耳1大片，絲。, 蝦仁1湯匙，切碎。, 調味料：太白粉1/2.料酒1/2.胡椒粉1/4.蒜末1/4（醃肉）, 調味料：鹽巴，醬油，",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556450-%E7%99%BE%E8%AE%8A%E8%94%AC%E8%8F%9C%E4%B9%8B%E4%B8%80,https://cookpad.com/tw/recipe/images/3320e00f2b6cae8b
健康蜂蜜軟麥包(麵包機)(Panasonic SD-PM107),"牛奶160g, 蜂蜜20g, 鹽1.5g, 砂糖5g, 高筋麵粉200g, 全麥麵粉50g, 無鹽牛油25g, 酵母3g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556296-%E5%81%A5%E5%BA%B7%E8%9C%82%E8%9C%9C%E8%BB%9F%E9%BA%A5%E5%8C%85%E9%BA%B5%E5%8C%85%E6%A9%9Fpanasonic-sd-pm107,https://cookpad.com/tw/recipe/images/f9c1c4ae7b4d5157
海味椒卷,"食材：糯米椒10根，5分段, 小卷仔半斤, 西洋芹二小枝，5公分段, 紅辣椒1根，斜切, 蒜頭2粒，末, 薑片5片，絲, 香菜少許，點綴。, 調味料：料酒，鹽巴，糖，蠔油，醬油膏，胡椒粉。, 水50cc",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556271-%E6%B5%B7%E5%91%B3%E6%A4%92%E5%8D%B7,https://cookpad.com/tw/recipe/images/9c0c4bcac47467c7
夫妻肺片（素食）,"杏鮑菇 4 條, 木耳1大朵, 素肚 1 顆, 沙茶醬 2 大匙, 冰糖些許, 蠔油 1 小匙, 辣椒 （依個人口味）, 溫水1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11556019-%E5%A4%AB%E5%A6%BB%E8%82%BA%E7%89%87%E7%B4%A0%E9%A3%9F,https://cookpad.com/tw/recipe/images/ec76faa700bf6252
氣炸鍋-玉米蝦仁炒蛋(科克蘭養殖大生蝦仁),"玉米罐頭, 兩顆雞蛋, 醬油, 科克蘭養殖大生蝦仁",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555526-%E6%B0%A3%E7%82%B8%E9%8D%8B-%E7%8E%89%E7%B1%B3%E8%9D%A6%E4%BB%81%E7%82%92%E8%9B%8B%E7%A7%91%E5%85%8B%E8%98%AD%E9%A4%8A%E6%AE%96%E5%A4%A7%E7%94%9F%E8%9D%A6%E4%BB%81,https://cookpad.com/tw/recipe/images/9099c2310eb7e588
基礎牛油曲奇餅乾 Basic butter cookies,"無鹽奶油(室溫) 100 克, 糖霜 50 克, 蛋液(室溫) 20 毫升, 低筋麵粉 150 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555587-%E5%9F%BA%E7%A4%8E%E7%89%9B%E6%B2%B9%E6%9B%B2%E5%A5%87%E9%A4%85%E4%B9%BE-basic-butter-cookies,https://cookpad.com/tw/recipe/images/f65b3f25aec757d3
韓式烤肉絞肉版 (Bulgogi),"絞肉 500 克, 半顆 洋蔥, 蒜碎 2 大匙, 醬油 4 大匙, 味霖 2 大匙, 糖 2 大匙, plum extract 1 大匙, 黑胡椒 1/2 小匙, 蔥 2 隻, 白芝麻 2 小匙, 芝麻油 1 小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555582-%E9%9F%93%E5%BC%8F%E7%83%A4%E8%82%89%E7%B5%9E%E8%82%89%E7%89%88-bulgogi,https://cookpad.com/tw/recipe/images/bdb4c72993183013
百香果pizza,"內餡, 自製鹹豬肉 一條, 青椒 兩顆, 豆干 六片, 乳酪丁 適量, 起司絲 適量, 麵皮, 高筋麵粉 700 g, 速發酵母 20 g, 白百香果 5 顆, 水 300 g, 奶油 80 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11553652-%E7%99%BE%E9%A6%99%E6%9E%9Cpizza,https://cookpad.com/tw/recipe/images/0ca23ef5a0e28808
氣炸鍋-沙茶豬肉炒空心菜,"空心菜, 橄欖油, 鹽, 沙茶, 豬肉片",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11555400-%E6%B0%A3%E7%82%B8%E9%8D%8B-%E6%B2%99%E8%8C%B6%E8%B1%AC%E8%82%89%E7%82%92%E7%A9%BA%E5%BF%83%E8%8F%9C,https://cookpad.com/tw/recipe/images/5d07066285f5e095
杏鮑菇炒時蔬,"小型杏鮑菇 8 根, 荷蘭豆 少許, 玉米筍 6 根, 紅蘿蔔 少許, 蒜頭 2 粒, 調味料：, 鹽巴 少許, 鮮味炒手 少許, 黑胡椒粉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11530216-%E6%9D%8F%E9%AE%91%E8%8F%87%E7%82%92%E6%99%82%E8%94%AC,https://cookpad.com/tw/recipe/images/f005ebb3ef1b5e45
